Success depends on mostly effort., he depends on of effort .,Success depends mostly on effort.,0.5
I wasn't to remember the title of that song., i wasn ' t to to the name of that song .,I wasn't able to remember the title of that song.,0.4166666666666667
I need my practice to French., i need my french to french .,I need to practice my French.,0.5714285714285714
I have a place to sleep., she have a place to sleep .,I have a place to sleep.,0.8571428571428571
I bought a pen like yours yesterday., i bought a pen like your yesterday .,I bought a pen like yours yesterday.,0.875
Let's put this money aside for our trip., let ' s put money money in for our trip .,Let's put this money aside for our summer trip.,0.6363636363636364
My mother never gets up early., my mother never gets gets early .,My mother never gets up early.,0.8571428571428571
She advised done. him to talk about his life in America., he advised him not him him his his his . .,She advised him to talk about his life in America.,0.36363636363636365
We weren't talking about you., we weren ' t talking about you .,We weren't talking about you.,1.0
What else did Tom say?, what else did tom say ?,What else did Tom say?,1.0
Don't you tell me to relax., don ' t tell tell me to relax .,Don't you tell me to relax.,0.8888888888888888
She despises him only because he is, i cannot not not him only because he is,She despises him only because he is poor.,0.5555555555555556
I need my practice to French., i need my french to french .,I need to practice my French.,0.5714285714285714
still Tom told me not to lock the door., i told told not not to lock the door,Tom told me not to lock the door.,0.2222222222222222
I had a dog I was a kid., i had a dog in was a kid .,I had a dog when I was a kid.,0.4444444444444444
I'm don't I sorry, understand., i ' m sorry ' ' ' sorry ' i .,I'm sorry, I don't understand.,0.45454545454545453
Ladies and gentlemen, please come this way., thank and please , please come this way .,Ladies and gentlemen, please come this way.,0.7777777777777778
know I what I'll do., i don what what ' ' do .,I know what I'll do.,0.625
You're taller than I am., you ' re i than i am .,You're taller than I am.,0.875
I you to do it at once., i have to to it at once .,I want you to do it at once.,0.25
You should have told him., you should have told him .,You should have told him.,1.0
You should go talk to him., you should go talk to him .,You should go talk to him.,1.0
Your beautiful as sister's as ever., your beautiful as as as s as ever .,Your sister's as beautiful as ever.,0.5555555555555556
Can you something, read that sign ahead of us?, can you something you your ? already too of,Can you read that sign ahead of us?,0.2222222222222222
I'm at good not classifying things., i ' m at good not having . . .,I'm not good at classifying things.,0.5
She was about to call him up when he walked in the door., he was about to call him up when he walked in door door .,She was about to call him up when he walked in the door.,0.8571428571428571
I asked Tom what he'd, i asked tom what he ' ',I asked Tom what he'd advise.,0.8571428571428571
You don't have to make a different dish for every person., you don ' t have to make a different food for every person .,You don't have to make a different dish for every person.,0.9285714285714286
I hard-working think it's going to get steadily hotter from now., i think thought busy think think think be going to be . .,I think it's going to get steadily hotter from now.,0.23076923076923078
I've got a friend at IRS., that ' ve got a friend at both .,I've got a friend at the IRS.,0.6666666666666666
This machine manufactured in France., this machine machine in french .,This machine was manufactured in France.,0.3333333333333333
Keep your hands above the table., keep your hands above the table .,Keep your hands above the table.,1.0
Do you guys need anything else?, do you guys need anything else ?,Do you guys need anything else?,1.0
How old your is son?, how old father father father ?,How old is your son?,0.5
I'd like to talk from with you., i ' d like to talk with with you,I'd like to talk with you.,0.7777777777777778
I thought it was a secret., i thought it was a secret .,I thought it was a secret.,1.0
Don't worry about that now., don ' t worry about that now .,Don't worry about that now.,1.0
She taught me how to swim., i taught me how to swim .,She taught me how to swim.,0.8571428571428571
reply You don't have to answer., i don ' ' have to to to,You don't have to answer.,0.5
It was visit, the only thing to do., it was visit not the only thing to,It was the only thing to do.,0.25
Please call before you come., please call before you come .,Please call before you come.,1.0
This house is too big for us., our house is too big for us .,This house is too big for us.,0.875
How come you didn't come the to party?, did ' ' not ' ' come the the night ?,How come you didn't come to the party?,0.36363636363636365
I need some mental stimulation., i need some some pressure .,I need some mental stimulation.,0.6666666666666666
A few suffered minor injuries., she few few few few .,A few firefighters suffered minor injuries.,0.16666666666666666
This restaurant is full of couples., this restaurant is full of friends .,This restaurant is full of young couples.,0.7142857142857143
I'm not going to work., i ' m not going to work .,I'm not going to work.,1.0
I felt a drop of rain., i felt a rain of rain .,I felt a drop of rain.,0.8571428571428571
Let Armies me deal with this., let us us us with this,Let me deal with this.,0.16666666666666666
She been sick for a week when I visited her., she was sick for a week when i visited her .,She had been sick for a week when I visited her.,0.09090909090909091
Our TV is out of order., your tv is out of order .,Our TV is out of order.,0.8571428571428571
I've got to see you., i ' ve got to see you .,I've got to see you.,1.0
They cheated the workers out of money., he stole the workers out of money .,They cheated the workers out of money.,0.75
I question. have one just, just one take take just just,I just have one question.,0.0
solar World War II ended in 1945., my in in we in in .,World War II ended in 1945.,0.2857142857142857
I met him at the station., he met him at the station .,I met him at the station.,0.8571428571428571
How did disguised the traffic accident happen?, how did the police crime accident happen,How did the traffic accident happen?,0.42857142857142855
Try to make the most of every opportunity., he to make the most of every opportunity .,Try to make the most of every opportunity.,0.8888888888888888
My brother would often stay up all night reading novels., i brother would often spend home all night reading novels .,My brother would often stay up all night reading novels.,0.7272727272727273
Do you her have a coin?, do you put a a ?,Do you have a coin?,0.6666666666666666
When did you begin studying English?, when did you begin studying english ?,When did you begin studying English?,1.0
This city is schedule 1,600 meters above sea level., the city is in can , , . of in .,This city is 1,600 meters above sea level.,0.2727272727272727
She killed him with a knife., she killed him with a knife .,She killed him with a knife.,1.0
Tom never said a word to me., tom never said a word to me .,Tom never said a word to me.,1.0
I was on my knees., i made on my my .,I was on my knees.,0.6666666666666666
There trees. few, if any, were, i trees take few , are are . .,There were few, if any, trees.,0.1111111111111111
Looks like will become a dad., tom like will be a father .,Looks like I will become a dad.,0.14285714285714285
You're not a city girl, are you?, you ' re not a girl girl , are you ?,You're not a city girl, are you?,0.9090909090909091
I expected better of alive you., i expected better of your you,I expected better of you.,0.6666666666666666
You're taller than I am., you ' re i than i am .,You're taller than I am.,0.875
She had a narrow escape., she had a great escape .,She had a narrow escape.,0.8333333333333334
Do you think Tom knows what happened?, do you think tom knows what did ?,Do you think Tom knows what happened?,0.875
I didn't think show up., i didn ' t think to ' .,I didn't think you'd show up.,0.75
I work as a consultant., i work as a visa .,I work as a consultant.,0.8333333333333334
I hope you're wrong about this., i hope you ' re better about this .,I hope you're wrong about this.,0.8888888888888888
My wife catches easily. colds, my wife cannot anyone on ##s ##s,My wife catches colds easily.,0.2857142857142857
She is different her sister in every way., she is different mother sister mother every way .,She is different from her sister in every way.,0.3333333333333333
born. is where I was This, i am this where i was this,This is where I was born.,0.0
Why don't you give a moment to talk?, why don ' t you give a a to talk ?,Why don't you give us a moment to talk?,0.6363636363636364
The installation is now complete., the main is now complete .,The installation is now complete.,0.8333333333333334
Why don't you go on a diet?, why don ' t you go on a diet ?,Why don't you go on a diet?,1.0
Even though the weather was bad, I decided to out., after though the weather was bad , i decided to find out,Even though the weather was bad, I decided to go out.,0.8333333333333334
He has the ability to make a good plan., he has to ability to make a good plan .,He has the ability to make a good plan.,0.9
lifestyle. and Mary have adopted a minimalist Tom, we and and and their their with . . .,Tom and Mary have adopted a minimalist lifestyle.,0.2
She sang as she walked., she sang as she she .,She sang as she walked.,0.8333333333333334
sick. seems to be He, he seems a old been .,He seems to be sick.,0.5
You sons. are too young to travel alone., you children children those children young . .,You are too young to travel alone.,0.25
We are fail. going to have a baby., we are not going going . . .,We are going to have a baby.,0.375
The rabbit stood in the middle of the road, mesmerized by the lights of the oncoming truck., i followed followed in the middle of the road , was eager how he by the candles of the other . . .,The rabbit stood in the middle of the road, mesmerized by the lights of the oncoming truck.,0.5217391304347826
is gift This for you., i sent this for you .,This gift is for you.,0.5
Hold down the fort while I'm gone., tell down the fort while i ' m gone .,Hold down the fort while I'm gone.,0.9
Not everybody wants to be an artist., everybody everybody wants to be a artist .,Not everybody wants to be an artist.,0.75
passed. nodded to me as he He, he often his to as as it as,He nodded to me as he passed.,0.25
Don't act know you don't like what's wrong., don ' t act like you don ' t like this ' happening wrong .,Don't act like you don't know what's wrong.,0.8
The number grow members will of quickly., your number in in in in in .,The number of members will grow quickly.,0.25
Last year, the to was sold company private investors., the year , the job was sold in for company .,Last year, the company was sold to private investors.,0.5454545454545454
There's like place no home., it ' s no place no home .,There's no place like home.,0.75
She's just putting up a front., he ' s just putting up a speech .,She's just putting up a front.,0.7777777777777778
I was rereading the letters you sent to me., i was listening ##ing ##ing the letters you sent to me .,I was rereading the letters you sent to me.,0.75
I don't remember actually deciding to do that., i don ' t remember saying to to do that .,I don't remember actually deciding to do that.,0.8181818181818182
Tom told me to be more careful., tom told me to be be careful .,Tom told me to be more careful.,0.875
Are you ready to begin?, are you ready to begin ?,Are you ready to begin?,1.0
He the was last person I expected to see., it was not last person i expected to see .,He was the last person I expected to see.,0.8
Rhine I need a little help here., stay need need a you help .,I need a little help here.,0.2857142857142857
I'd like to get together with you, i ' d like to talk with with you,I'd like to get together with you tonight.,0.7777777777777778
I like to play golf., i like to play golf .,I like to play golf.,1.0
You have little to gain and much to lose., you have little to lose and much . lose .,You have little to gain and much to lose.,0.8
newspapers If there is nothing near them that needs doing, they are sure to go and find something., one if something is something near them that needs doing , they are so to go and find something,If there is nothing near them that needs doing, they are sure to go and find something.,0.0
Do you have lucid dreams?, do you have committed a dreams ?,Do you have lucid dreams?,0.7142857142857143
Tom doesn't eat as much as Mary., tom doesn ' t eat as much as mary .,Tom doesn't eat as much as Mary.,1.0
movie is the most popular What now?, could is the most popular ? now ?,What is the most popular movie now?,0.75
A friend is mine of studying abroad., your friend is of of your in .,A friend of mine is studying abroad.,0.25
Don't tell me. Let me guess., don ' t tell me me let me i .,Don't tell me. Let me guess.,0.8
no was There taxi, so I had to walk home., she was there taxi , so i had to walk home .,There was no taxi, so I had to walk home.,0.8333333333333334
Is the wound very deep?, are the picture very very ?,Is the wound very deep?,0.5
I don't want to go to school., i don ' t want to go to school .,I don't want to go to school.,1.0
Sometimes you have to do things you don't want to do., he you to to do things you don ' t want to to .,Sometimes you have to do things you don't want to do.,0.7857142857142857
He Our owes me a lot of money., he ' owe me a lot of money,He owes me a lot of money.,0.125
As soon as the dog saw me, it began to bark., as soon as the dog saw me , it began to . .,As soon as the dog saw me, it began to bark.,0.9230769230769231
eyes. can't believe my I, he can ' t believe the . .,I can't believe my eyes.,0.625
She didn't want him to pamper the children., she didn ' t want him to clean ##bey the children .,She didn't want him to pamper the children.,0.8333333333333334
You don't have to go., you don ' t have to go .,You don't have to go.,1.0
Tom put all his belongings in a small, i put all his things in a small,Tom put all his belongings in a small suitcase.,0.75
easy. I could not eat another bite., i was something can i i .,I could not eat another bite.,0.2857142857142857
How much did they give you for your old car?, how much did they give you for your your car ?,How much did they give you for your old car?,0.9090909090909091
You can't just come here without an appointment., you can ' t just to here without an appointment .,You can't just come here without an appointment.,0.9090909090909091
I want to see your mother., i want to see your father .,I want to see your mother.,0.8571428571428571
Since it was Sunday, the store was closed., the the was sunday , the store was closed .,Since it was Sunday, the store was closed.,0.8
I don't believe any of it., i don ' t believe any of it .,I don't believe any of it.,1.0
A baby is sleeping in the cradle., the baby is sleeping in the baby .,A baby is sleeping in the cradle.,0.75
I didn't want to waste so much time., i didn ' t want to spend so much time .,I didn't want to waste so much time.,0.9090909090909091
it did When begin to rain?, how did you begin to rain ?,When did it begin to rain?,0.7142857142857143
I'm sure Tom can't swim., i ' m sure tom can ' t swim .,I'm sure Tom can't swim.,1.0
sitting cat is The on top of the table., tom cat is the on on of the table .,The cat is sitting on top of the table.,0.7
I've been thinking about it the entire day., i ' ve been thinking about it for all day .,I've been thinking about it the entire day.,0.8181818181818182
The senator was censured by the congressional ethics committee., the student was committed per show by the urban custom custom .,The senator was censured by the congressional ethics committee.,0.4166666666666667
My Internet connection isn't fast enough., my computer isn isn ' t enough enough .,My Internet connection isn't fast enough.,0.6666666666666666
I thought something was odd., i thought something was strange .,I thought something was odd.,0.8333333333333334
I can't explain what happened., i can ' t explain how happened .,I can't explain what happened.,0.875
He sports as well as music., we am as well of . .,He likes sports as well as music.,0.0
I look forward to reading your new novel., i look forward to reading your new novel .,I look forward to reading your new novel.,1.0
hate I see nothing wrong with it., i don see nothing wrong with it,I see nothing wrong with it.,0.14285714285714285
Tell me it's not true., i me it not s not true .,Tell me it's not true.,0.75
She has broken Today, the toaster again., he has broken today today . breakfast ##er,She has broken the toaster again.,0.25
Can I sleep extraordinary on the couch?, can i live in on on ?,Can I sleep on the couch?,0.42857142857142855
The commander to negotiate., the persuaded to persuade .,The commander refused to negotiate.,0.2
I'll be around day., i ' ll be be day day,I'll be around all day.,0.7142857142857143
I have hardly any English books., i have hardly any books books .,I have hardly any English books.,0.8571428571428571
This applies to your case as well., both has to your your as well .,This applies to your case as well.,0.625
She's waiting for you at home., he ' s waiting for you at home .,She's waiting for you at home.,0.8888888888888888
not We're proud of it., we ' re ' proud of it .,We're not proud of it.,0.875
Where do you get your ideas from?, where do you get your ideas from ?,Where do you get your ideas from?,1.0
lovely I can't go back there and neither can you., i don ' t go go back there and neither can you,I can't go back there and neither can you.,0.3333333333333333
My house is a surprising long way from here., my house is a a long since from here,My house is a long way from here.,0.4444444444444444
Tom plays tennis very well., tom plays tennis very well .,Tom plays tennis very well.,1.0
Will you help me cool. look for my purse?, will you help me your ? you ? ?,Will you help me look for my purse?,0.5555555555555556
start after he comes home., tom after his comes home .,Let's start after he comes home.,0.0
It's so hot you could cook an egg on the hood of a car., it ' s so hot you could cook an on on the of of a car .,It's so hot that you could cook an egg on the hood of a car.,0.29411764705882354
I'm proud of confessed my school., i ' m proud of your in .,I'm proud of my school.,0.75
Was his lying on he back?, he your lying on your ? ?,Was he lying on his back?,0.42857142857142855
You swim well, don't you?, you ' well , don ' t you ?,You swim well, don't you?,0.8888888888888888
We made it out of there., we made it out of of .,We made it out of there.,0.8571428571428571
You can't handle the truth., you can ' t tell the truth .,You can't handle the truth.,0.875
This text is aimed at beginners., your is is aimed at learn ##ful .,This text is aimed at beginners.,0.5
No one anything like that., no nobody anything anything anybody .,No one said anything like that.,0.3333333333333333
He won't leave us alone., he won ' t leave us alone .,He won't leave us alone.,1.0
Have you got it yet?, have you got it yet ?,Have you got it yet?,1.0
Can you me? a taxi for call, can you get your a taxi ? ?,Can you call a taxi for me?,0.375
Isn't that why we're promise. here?, what ' t that what we ' re here here,Isn't that why we're here?,0.7
Will you join our club?, will you join our club ?,Will you join our club?,1.0
The museum is not censured open on Monday., the museum is not public public open open,The museum is not open on Monday.,0.5
I knew something wasn't right about that guy., i knew something wasn ' t right about that guy .,I knew something wasn't right about that guy.,1.0
How do you explain it?, how can you explain it ?,How do you explain it?,0.8333333333333334
You don't sound very optimistic., you don ' t sound very confident .,You don't sound very optimistic.,0.875
I like being my own boss., i like being my own job .,I like being my own boss.,0.8571428571428571
board one was on No the ship., i one on on on . ship .,No one was on board the ship.,0.5
I am more beautiful than you., i am more than than you .,I am more beautiful than you.,0.8571428571428571
Do you study French every day?, do you study french every day ?,Do you study French every day?,1.0
I wounds. went to the station., i did went went go .,I went to the station.,0.3333333333333333
He Our owes me a lot of money., he ' owe me a lot of money,He owes me a lot of money.,0.125
I want him to play the guitar., i want him to play the guitar .,I want him to play the guitar.,1.0
What time do you go to family. work?, what time did you go to your father,What time do you go to work?,0.625
They won the kissing contest., she got the first for .,They won the kissing contest.,0.3333333333333333
you? I introduce myself to May, you may i introduce myself you ?,May I introduce myself to you?,0.2857142857142857
clothes are out of fashion., you are in in jeans .,His clothes are out of fashion.,0.0
Which team are you on?, which your are you on ?,Which team are you on?,0.8333333333333334
Your shirt is inside out., the shirt is out out .,Your shirt is inside out.,0.6666666666666666
been You've very kind to me., i ' ve very very kind to me .,You've been very kind to me.,0.7777777777777778
My mother asked me to set the table., my father asked me to put the table .,My mother asked me to set the table.,0.7777777777777778
She answered my letter right away., he mother my letter right away .,She answered my letter right away.,0.7142857142857143
has known better days., your figured better of days,She has known better days.,0.2
Smoking will do you a lot of harm., they will you you a lot of harm .,Smoking will do you a lot of harm.,0.7777777777777778
Are still not convinced?, are i not sure ?,Are you still not convinced?,0.2
Don't wait for me for dinner., don ' t wait for me for dinner .,Don't wait for me for dinner.,1.0
Who is the tall guy with long dark hair playing the guitar?, who is the tall guy with tall tall ? playing the guitar ?,Who is the tall guy with long dark hair playing the guitar?,0.7692307692307693
A crazy thing just happened to me., i kind thing just happened to me .,A crazy thing just happened to me.,0.75
I was moved to tears by the story., i was moved to tears by the story .,I was moved to tears by the story.,1.0
Did anybody eat with, did you eat with,Did anybody eat with you?,0.75
I all your help., i just your your help,I appreciate all your help.,0.6
She got a present from her boyfriend., she got a present from her boyfriend .,She got a present from her boyfriend.,1.0
Will holidays you please call me a taxi?, would you get a a ? ? ?,Will you please call me a taxi?,0.25
The owners appointed him manager., the prisoners succeeded him manager .,The owners appointed him manager.,0.6666666666666666
If you forget to take your pills for one day, take two pills the following day., if you forget to take your pills for one day , take two pills the week day .,If you forget to take your pills for one day, take two pills the following day.,0.9444444444444444
We all enjoyed the movie., we all enjoyed the movie .,We all enjoyed the movie.,1.0
She tried to persuade him to go with her., she tried to persuade him to go with her .,She tried to persuade him to go with her.,1.0
She eighth changed her schedule to match his., everyone has his his his to . .,She changed her schedule to match his.,0.125
I don't want you to worry about me., i don ' t want you to worry about me .,I don't want you to worry about me.,1.0
I decided to come to Japan last year., i decided to come to japan last year .,I decided to come to Japan last year.,1.0
They are reading say? their book., i are reading a your .,They are reading their book.,0.5
I can't hear a supposed thing., i can ' t hear a strange thing,I can't hear a thing.,0.75
no friend of yours., your friend yours your yours,I'm no friend of yours.,0.0
No matter how easily. you may try, you won't succeed so hard, no matter how much keep you may . , you won ' ' be so so,No matter how hard you may try, you won't succeed so easily.,0.1875
We have television two sets., we have television two blue .,We have two television sets.,0.5
Tom knew where he had put his keys., tom knew where he had put his keys .,Tom knew where he had put his keys.,1.0
How did you become grass interested in studying languages?, how did you become in in in studying ?,How did you become interested in studying languages?,0.6666666666666666
The food supplies will not hold out till then., the food supplies will not hold in yet then .,The food supplies will not hold out till then.,0.8
Do you have an alarm clock in your room?, do you have an apartment every in your room ?,Do you have an alarm clock in your room?,0.8
I've never told anyone that before, not even my mother., i ' ve never told anyone that before , not about my mother .,I've never told anyone that before, not even my mother.,0.9285714285714286
What do you do in your free time?, what did you done in your class time ?,What do you do in your free time?,0.6666666666666666
life. trying to save Tom's I'm, i don m t tom tom . . . . .,I'm trying to save Tom's life.,0.2727272727272727
What're you doing with my car?, what ' re you doing with my car ?,What're you doing with my car?,1.0
That's a very good question., that ' s a very good question .,That's a very good question.,1.0
Where you think we came from?, where you think we came from ?,Where do you think we came from?,0.14285714285714285
I had expected him at the meeting., i had expected him at the meeting .,I had expected him at the meeting.,1.0
No one knows exactly how many people considered themselves, no one knows how how many people understood understood,No one knows exactly how many people considered themselves hippies.,0.6666666666666666
I hate idea. to see you so miserable., i hate you idea get this . .,I hate to see you so miserable.,0.375
I have some news for you., i have some news for you .,I have some news for you.,1.0
Please turn on the television., please turn on the television .,Please turn on the television.,1.0
It was a great blow to us., it was a great great to us .,It was a great blow to us.,0.875
My baby began crying, asking for milk., my baby began crying , please for milk .,My baby began crying, asking for milk.,0.8888888888888888
You shouldn't ride a bicycle on the sidewalk., you shouldn ' t ride a bicycle on the street .,You shouldn't ride a bicycle on the sidewalk.,0.9090909090909091
everything will tell me Tom eventually., he will tell me tom soon .,Tom will tell me everything eventually.,0.5714285714285714
I just listened and kept quiet., i just listened and kept quiet .,I just listened and kept quiet.,1.0
He thought up an excuse., he thought up an excuse .,He thought up an excuse.,1.0
don't know what to believe., don don ' t want to believe .,I don't know what to believe.,0.375
Tom slept on the train., tom spent on the train .,Tom slept on the train.,0.8333333333333334
He won't leave us alone., he won ' t leave us alone .,He won't leave us alone.,1.0
acted They on the information., they of on the information .,They acted on the information.,0.8333333333333334
They revolted against the government., he snuck ##d against the government .,They revolted against the government.,0.5714285714285714
I think you and he wanna be alone., i think you and ' want be . .,I think you and he wanna be alone.,0.6666666666666666
The principal shook hands with each of the graduates., the teacher with hands with each of the students .,The principal shook hands with each of the graduates.,0.7
She is about my age., he is about my age .,She is about my age.,0.8333333333333334
After that incident, he never drank again., having that later , never never drank again .,After that incident, he never drank again.,0.6666666666666666
Tom doesn't often do homework before dinner., tom doesn ' t often spend homework before lunch .,Tom doesn't often do his homework before dinner.,0.5
I didn't get even one letter from her., i didn ' t get even one letter from her .,I didn't get even one letter from her.,1.0
You will need a bodyguard., you will need a bodyguard .,You will need a bodyguard.,1.0
All Health my friends like the same kind of music that I do., many best my friends like the same kind of music that i i,All my friends like the same kind of music that I do.,0.0
Scientists are fighting to stem the spread of the AIDS minutes virus., we are working to survive the kind of the cancer cancer .,Scientists are fighting to stem the spread of the AIDS virus.,0.5
What did you eat for lunch today?, what did you eat for lunch today ?,What did you eat for lunch today?,1.0
You're the most beautiful girl I've ever seen., you ' re the most beautiful girl i ' ve ever seen .,You're the most beautiful girl I've ever seen.,1.0
The pickpocket disappeared the crowd., the key gun ##po gun gun . . .,The pickpocket disappeared into the crowd.,0.1111111111111111
I feel the same as you do., i feel feel same as you do .,I feel the same way as you do.,0.375
The truth is I told a lie., i truth is i i a lie .,The truth is I told a lie.,0.75
Do you have much snow in your country?, are you have spend snow in your country ?,Do you have much snow in your country?,0.7777777777777778
We have no options but to continue., i have no choice but to continue .,We have no options but to continue.,0.75
You probably don't remember me., you probably don t t remember me .,You probably don't remember me.,0.875
by do you mean What it?, how do you mean ? it ?,What do you mean by it?,0.7142857142857143
When was this temple, where was this my,When was this temple built?,0.5
People from Madrid are weird., we in in are funny .,People from Madrid are weird.,0.3333333333333333
have shouldn't You done it., i shouldn ' t have done done .,You shouldn't have done it.,0.75
You are acting like a stepped three-year-old child., you are acting like a child three - year - child child,You are acting like a three-year-old child.,0.5
It is not so difficult as you think., he is not so difficult as you thought .,It is not so difficult as you think.,0.7777777777777778
For one thing, I couldn't afford to do that., it one thing , i couldn ' t afford to do that .,For one thing, I couldn't afford to do that.,0.9230769230769231
Is that your car in the driveway?, is that your car in the your ?,Is that your car in the driveway?,0.875
for little walk will give you a good appetite A breakfast., i little walk will give a a a breakfast a breakfast .,A little walk will give you a good appetite for breakfast.,0.5833333333333334
When was the last time you got your hair cut?, what did the last time you got your your hair ?,When was the last time you got your hair cut?,0.6363636363636364
He has said already yes., he has not already for .,He has already said yes.,0.5
I read a of novels., i read a lot of .,I read a lot of novels.,0.8333333333333334
They guarantee this clock for surprise a year., we promise this clock for for a .,They guarantee this clock for a year.,0.5
I miss my and my country., i and my and my country .,I miss my family and my country.,0.2857142857142857
I look forward to reading your novel., i look forward to your your book .,I look forward to reading your new novel.,0.625
The suspect was hiding out in the mountains for three weeks., he suspect was hiding up in the mountains for three weeks .,The suspect was hiding out in the mountains for three weeks.,0.8333333333333334
Do not be shy. Your pronunciation is more or less correct., your your be too your your your is correct or or correct .,Do not be shy. Your pronunciation is more or less correct.,0.46153846153846156
She has a flower in her hand., she has a flower in her hand .,She has a flower in her hand.,1.0
I can next week., i can ' t week,I can go next week.,0.6
This is a lot more fun than studying., this is a lot more fun than studying .,This is a lot more fun than studying.,1.0
your wrong with running around What's house naked?, how thing with staying around with ' s house ? ?,What's wrong with running around your house naked?,0.18181818181818182
He happy being a Jew., he just being a a .,He was happy being a Jew.,0.3333333333333333
He was in as mayor., he was in in in .,He was sworn in as mayor.,0.5
Can I tell you something very personal?, can i tell you something i important ?,Can I tell you something very personal?,0.75
I've my best friend., i ' ve my your friend .,I've lost my best friend.,0.42857142857142855
through just couldn't go I with it., it just ' ' t go go with it .,I just couldn't go through with it.,0.7
I have read that story in some book., i have read that story in some book .,I have read that story in some book.,1.0
Tom didn't alternative. me any give, she didn ' t have any job . .,Tom didn't give me any alternative.,0.4444444444444444
He feels a lot better today., i feels a lot better today .,He feels a lot better today.,0.8571428571428571
I persuaded him to go the party., he persuaded him to go the the .,I persuaded him to go to the party.,0.625
Napoleon was exiled to the island of Elba in 1814., tom does allowed to the island of own . . . .,Napoleon was exiled to the island of Elba in 1814.,0.4166666666666667
I would like to see you before I for Europe., i would like to see you before i ' for .,I would like to see you before I leave for Europe.,0.8181818181818182
Let me my it do way., let me my your your . .,Let me do it my way.,0.42857142857142855
I didn't know tofu was this tasty., i didn ' t know to i was this . . .,I didn't know tofu was this tasty.,0.75
I disappoint knew you'd come back to me., i don ##sa ##pp you for your ' d come,I knew you'd come back to me.,0.1
I had to get some money., i had to get some money .,I had to get some money.,1.0
Bartender, I'd like to have a drink., i , d like d like a a . . .,Bartender, I'd like to have a drink.,0.36363636363636365
Father is at but Mother is out, home., my is is and mother . . . . .,Father is out, but Mother is at home.,0.2
Her father is a policeman., my father is a father .,Her father is a policeman.,0.6666666666666666
We want to be the best., we want to be the best .,We want to be the best.,1.0
Would you like awful to go shopping with me?, would you like to to to with with me,Would you like to go shopping with me?,0.5555555555555556
I smiled have something I have to do., i just something something i have to do,I have something I have to do.,0.25
Let me know when you're done., let me know when you ' re done .,Let me know when you're done.,1.0
We have to do something to stop this from happening again., we have to do something to stop this here happening again .,We have to do something to stop this from happening again.,0.9166666666666666
What surprised me most about that accident is how fast the lawyers arrived on the scene., the first this most about that accident is how fast the police arrive on the . .,What surprised me most about that accident is how fast the lawyers arrived on the scene.,0.6470588235294118
know doesn't Tom how to tie his shoes., tom doesn ' t tom how to tie his shoes .,Tom doesn't know how to tie his shoes.,0.9090909090909091
Let think a minute., let me just a .,Let me think a minute.,0.6
How long have been you out of prison?, how long have you gotten out of prison ?,How long have you been out of prison?,0.8888888888888888
I can't believe I'm telling you Is this., i can ' t believe i ' m telling you this is,I can't believe I'm telling you this.,0.9166666666666666
I hope Tom me proves wrong., i hope tom make me wrong .,I hope Tom proves me wrong.,0.8571428571428571
Read after me all women. together., let me me all women .,Read after me all together.,0.5
I wish I were as smart as you are., i wish i were as smart as you are .,I wish I were as smart as you are.,1.0
She is different her sister in every way., she is different mother sister mother every way .,She is different from her sister in every way.,0.3333333333333333
I'll tell Tom you were here., i ' ll tell tom you were here .,I'll tell Tom you were here.,1.0
This is something I must alone., it is something i must alone .,This is something I must face alone.,0.5714285714285714
Did he tell you what to do?, did he tell you what to do ?,Did he tell you what to do?,1.0
If I had known it, I would have told you., if i had known it , i would have told you .,If I had known it, I would have told you.,1.0
I go there every year., i go there every year .,I go there every year.,1.0
I need you might thought some help., i need you might help some help .,I thought you might need some help.,0.75
We went to the park to take pictures., she went to the park to take pictures .,We went to the park to take pictures.,0.8888888888888888
The problem is that we have no money., the problem is that that money no money .,The problem is that we have no money.,0.7777777777777778
We'll all be here for you., we ' ll all here here for you .,We'll all be here for you.,0.8888888888888888
I know you are rich., i know you are rich .,I know you are rich.,1.0
Does that seem strange to you?, did you seem strange to you ?,Does that seem strange to you?,0.7142857142857143
I don't a girlfriend., i don ' t have my job,I don't have a girlfriend.,0.7142857142857143
Do you want me to handle this?, do you want me to handle this ?,Do you want me to handle this?,1.0
done She could face a ten-year prison term., he she could face a a a a a .,She could face a ten-year prison term.,0.1
The unclaimed items were sold off hand. at auction., many un losing ##ed goods of sale off hand . at,The unclaimed items were sold off at auction.,0.2727272727272727
I met your father just now., i just your father just now .,I met your father just now.,0.8571428571428571
He can do five somersaults without breaking a sweat., he can do five ##s ##s ##s ##s without without a . .,He can do five somersaults without breaking a sweat.,0.6153846153846154
temporary My father is a doctor., i my father is a doctor,My father is a doctor.,0.0
Today, too, the temperature is below, it , too , the temperature is above,Today, too, the temperature is below zero.,0.75
We have five days to go before the summer vacation., you have five days to go before the summer vacation .,We have five days to go before the summer vacation.,0.9090909090909091
They stayed at a luxury hotel., we stayed at a hotel hotel .,They stayed at a luxury hotel.,0.7142857142857143
I was just taking a shower., i was just taking a shower .,I was just taking a shower.,1.0
I can't believe I'm kissing you., i can ' t believe i ' m kiss you .,I can't believe I'm kissing you.,0.9090909090909091
Let's not forget the reason real we're here., let ' s not forget the reason in we ' . . .,Let's not forget the real reason we're here.,0.6923076923076923
